from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5817999;5991515;450;31493;101;82;42039;98;78;42750;49;39171;42;39149
5818000;5991515;445;31152;98;84;42133;89;80;42844;48;38901;41;38878
5818001;5991515;445;31143;98;83;41063;89;79;41774;51;38890;44;38868
5818002;5991515;445;31152;98;87;40752;93;74;34990;50;39439;43;39417
5818003;5991515;442;30925;98;84;40524;91;71;34763;47;38759;41;38737
5818004;5991515;441;30904;98;84;40508;91;71;34747;47;38452;40;38429
5818005;5991515;445;31123;98;87;40727;93;74;34966;51;40744;44;40721
5818006;5991515;453;31690;118;100;41626;113;87;35865;49;39678;42;39656
5818007;5991515;448;31394;120;101;41749;113;88;35988;50;40021;43;39999
5818008;5991515;453;31729;119;108;42244;117;96;36483;50;40363;43;40341
5818009;5991515;455;31882;121;111;42397;119;98;36636;50;40634;43;40612
5818010;5991515;460;32183;124;108;46151;123;102;36967;51;41010;44;40987
5818011;5991515;458;32092;132;107;46060;139;127;44676;52;41436;45;41414
5818012;5991515;458;32079;132;107;46047;139;127;44663;53;41821;46;41799
5818013;5991515;466;32609;120;101;44207;131;110;42986;60;41299;52;39501
5818014;5991515;462;32354;114;98;43952;126;107;42731;58;40867;50;39068
5818015;5991515;460;32214;110;95;43745;123;104;42524;61;40908;53;39109
5818016;5991515;469;32806;116;100;44104;134;109;42883;59;41067;51;39268
5818017;5991515;463;32412;124;112;43752;132;121;42918;58;41024;51;39225
5818018;5991515;463;32387;123;112;43727;129;121;42894;60;40964;52;39165
5818019;5991515;489;34219;146;134;44684;153;137;46251;63;41200;56;39401
5818020;5991515;486;34036;144;132;44501;148;134;46068;62;41647;54;39849
5818021;5991515;482;33769;140;128;44235;145;131;45801;60;42056;52;40257
5818022;5991515;478;33433;137;123;43898;141;126;45465;63;42122;55;40323
5818023;5991515;480;33628;138;126;44093;143;129;45660;66;42348;59;40549
5818024;5991515;484;33861;140;129;44326;145;132;45893;68;43812;60;43790
5818025;5991515;491;34344;127;111;47782;129;115;47617;62;40475;54;40453
5818026;5991515;489;34247;127;109;47683;129;113;47519;61;40466;53;40448
5818027;5991515;520;36423;170;156;47598;169;154;46074;64;43020;56;42997
5818052;5991515;541;37900;110;88;44662;109;92;44443;54;42530;47;42248
5818053;5991515;544;38102;106;85;44470;105;89;44251;58;42126;51;42103
5818054;5991515;547;38317;110;88;44685;109;92;44465;60;42328;53;42306
5818055;5991515;581;40650;152;145;49881;145;135;39726;55;43591;48;43309
5818056;5991515;581;40666;152;142;57256;147;135;39742;57;43743;50;43461
5818057;5991515;574;40213;116;106;55719;114;104;44813;59;45888;52;45606
5818058;5991515;572;40005;113;104;46266;114;101;44605;59;45731;51;45449
5818059;5991515;571;39979;113;104;46239;114;101;44579;57;45305;50;45023
5818060;5991515;572;40036;113;105;46296;114;102;44636;60;46027;52;45745
5818061;5991515;570;39870;104;92;54176;102;91;46821;59;45889;51;45607
5818062;5991515;573;40084;105;94;54293;106;92;47068;58;45658;50;45376
5818063;5991515;569;39851;108;101;46746;106;98;45086;61;45856;53;45574
5818064;5991515;572;40049;105;91;53354;104;93;52977;58;45630;50;45348
5818065;5991515;569;39802;103;89;52975;102;92;52597;58;45917;51;45635
5818066;5991515;571;39982;102;92;53238;105;95;52860;62;47686;53;47664
5818067;5991515;575;40254;113;94;42996;108;100;46252;62;47494;54;47472
5818068;5991515;576;40331;112;93;42927;108;99;46183;62;47613;54;47591
5818069;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5818070;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5818071;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5818072;5991515;601;42051;113;95;44798;121;100;44798;54;46577;48;46555
5819860;5991515;417;29181;146;126;38644;137;117;40161;64;35045;57;34956
5819861;5991515;402;28133;133;117;38024;130;108;39540;62;33973;55;33884
5819862;5991515;399;27907;133;114;37798;128;105;39314;62;33747;56;33658
5819863;5991515;394;27604;126;112;47945;128;101;39012;61;33376;54;33286
5819864;5991515;391;27379;121;108;47720;121;97;38786;61;33183;54;33094
5819865;5991515;389;27214;111;99;40477;114;90;38270;61;33040;54;32951
5819866;5991515;394;27587;111;97;40320;114;88;38114;62;33703;55;33614
5819867;5991515;389;27195;111;96;40252;114;87;38046;61;33569;55;33480
5819868;5991515;391;27358;111;99;40103;114;90;37897;64;33978;57;33888
5819869;5991515;407;28491;127;113;48049;128;102;39115;64;34642;57;34553
5819870;5991515;406;28403;124;111;38449;128;101;39027;64;34598;57;34508
5819871;5991515;409;28644;126;107;39791;128;104;39268;65;34885;58;34796
5819872;5991515;412;28866;128;109;39942;128;107;39490;64;35072;57;34983
5819873;5991515;415;29066;128;109;39313;135;113;39907;64;35399;56;47355
5819874;5991515;409;28606;127;105;39018;135;116;40093;66;35753;58;47436
5819875;5991515;426;29794;150;120;40041;150;129;41010;68;33652;59;38332
5819876;5991515;427;29864;150;121;40111;153;130;41080;66;46463;57;46430
5819893;5991515;472;33040;112;95;42942;120;101;43654;57;40742;49;40720
5819894;5991515;473;33105;112;96;43007;122;102;43719;54;40348;46;40326
5819895;5991515;450;31530;109;90;41535;103;86;42246;51;40410;44;40388
5819896;5991515;447;31315;105;87;41320;99;83;42032;49;39101;42;39079
5819897;5991515;444;31109;97;84;41114;91;80;41825;48;38804;41;38781
5819898;5991515;443;30998;97;81;40918;89;77;41630;48;38746;41;38724
5819899;5991515;441;30871;96;79;40791;89;75;41503;49;38594;42;38572
5819900;5991515;444;31048;98;86;40647;93;73;34886;48;38792;41;38770
5819901;5991515;437;30592;94;85;40628;89;72;34867;47;38255;41;38232
5819902;5991515;445;31147;98;87;40752;93;74;34990;52;40771;45;40749
5819903;5991515;447;31275;120;108;42224;117;95;36463;50;40461;43;40438
5819904;5991515;444;31093;118;105;41980;113;92;36218;52;40387;45;40365
5819905;5991515;449;31417;120;107;42122;115;94;36360;51;40995;44;40973
5819906;5991515;459;32112;124;111;46353;123;101;36867;52;40994;45;40972
5819907;5991515;457;32001;127;105;45969;127;104;37055;51;40951;44;40929
5819908;5991515;455;31827;127;103;45795;128;107;37264;51;41301;44;41278
5819909;5991515;456;31899;132;104;45867;139;125;44483;51;41740;44;41718
5819910;5991515;466;32596;120;101;44194;131;110;42973;61;41289;52;39491
5819911;5991515;464;32452;114;99;44050;131;108;42830;58;40873;50;39074
5819912;5991515;456;31927;110;95;43223;124;104;42002;60;40634;52;38835
5819913;5991515;459;32105;114;97;43401;127;106;42180;59;40286;51;38487
5819914;5991515;463;32394;124;112;43734;132;121;42900;57;40439;49;38640
5819915;5991515;458;32060;120;106;43400;127;116;42566;59;40819;52;39021
5819916;5991515;461;32246;122;110;43586;129;119;42752;61;40968;54;39169
5819917;5991515;474;33201;133;120;43666;135;123;45233;60;41324;52;39525
5819918;5991515;472;33074;130;118;43540;135;121;45106;60;41618;52;39820
5819919;5991515;476;33296;134;121;43761;137;124;45328;63;42106;55;40307
5819920;5991515;481;33690;138;127;44155;145;129;45721;64;40349;56;40327
5819921;5991515;491;34394;127;111;47833;129;115;47668;59;39751;52;39728
5819922;5991515;488;34162;125;106;47436;127;112;47436;59;40316;52;40294
5819923;5991515;485;33972;119;103;47246;126;109;47246;59;40232;51;40210
5819924;5991515;486;34030;123;104;47291;127;110;47291;61;40354;53;40332
5819949;5991515;539;37702;117;98;45388;121;102;45169;53;42498;47;42216
5819950;5991515;545;38157;106;86;44524;105;90;44305;57;42021;50;41998
5819951;5991515;548;38346;106;85;44288;105;89;44069;58;42036;51;42013
5819952;5991515;550;38484;110;88;44187;107;92;43967;60;41923;53;41901
5819953;5991515;553;38692;111;94;44604;110;97;43982;58;43767;51;43485
5819954;5991515;555;38875;107;96;44787;112;100;43757;62;42510;54;42488
5819955;5991515;558;39042;108;102;46440;107;95;46276;58;45591;50;45309
5819956;5991515;566;39650;108;101;47121;107;94;46956;59;45652;51;45370
5819957;5991515;566;39588;108;100;47058;105;93;46894;59;45960;52;45678
5819958;5991515;565;39550;103;95;46705;102;90;46541;60;46084;52;45802
5819959;5991515;569;39811;107;104;45520;109;102;44895;60;43229;52;43207
5819960;5991515;565;39557;104;95;42664;106;101;45361;61;43335;53;43313
5819961;5991515;566;39606;105;91;41974;107;99;45230;60;46635;52;46353
5819962;5991515;564;39459;100;91;53138;101;94;52761;61;46437;53;46155
5819963;5991515;569;39844;105;87;42397;105;95;45653;62;47520;53;47497
5819964;5991515;569;39853;99;85;41683;103;93;45703;61;47200;52;47178
5819965;5991515;571;39992;105;88;42622;105;95;45878;61;47298;53;47275
5819966;5991515;575;40246;111;92;42899;108;99;46155;64;47596;56;47574
5819967;5991515;578;40461;107;95;44818;107;100;46767;59;46621;52;46598
5819968;5991515;595;41644;110;89;44390;116;94;44390;58;46702;50;46679
5819969;5991515;591;41396;107;86;44143;113;91;44143;55;47218;47;47196
5821755;5991515;434;30374;214;147;38481;202;183;41031;66;36217;59;36194
5821756;5991515;410;28735;146;126;38625;137;117;40142;63;34691;56;34602
5821757;5991515;405;28353;138;120;38244;137;111;39760;63;34137;56;34048
5821758;5991515;407;28496;142;124;48707;137;113;39903;66;33977;59;33888
5821759;5991515;395;27656;126;112;47997;128;101;39063;63;33506;57;33417
5821760;5991515;391;27353;121;108;47694;121;97;38760;61;33141;55;33051
5821761;5991515;385;26952;117;103;40719;116;94;38512;60;32817;54;32727
5821762;5991515;392;27440;111;99;40500;114;90;38293;63;33761;56;33672
5821763;5991515;385;26926;107;92;39654;104;83;37448;62;32718;55;32696
5821764;5991515;389;27251;111;97;39997;114;88;37790;64;33080;57;33058
5821765;5991515;409;28649;133;115;48076;128;104;39273;64;34809;57;34720
5821766;5991515;410;28672;128;113;40225;128;105;39296;63;34671;56;34582
5821767;5991515;411;28754;131;114;40306;128;106;39378;66;35143;59;35054
5821768;5991515;415;29076;133;119;40629;130;110;39700;68;35322;61;35233
5821769;5991515;415;29058;132;110;39336;137;119;40310;68;35859;60;47542
5821770;5991515;409;28614;130;108;38868;137;121;40429;66;35808;57;47491
5821771;5991515;403;28238;127;103;38535;133;121;40437;66;33483;58;38163
5821772;5991515;408;28534;132;107;38789;137;125;40690;66;33261;57;37941
5821773;5991515;437;30591;156;131;40838;159;141;41807;66;46481;57;46448
5821788;5991515;453;31718;159;145;47321;169;139;40514;68;44630;59;44608
5821789;5991515;-1;-1;-1;-1;-1;-1;-1;-1;55;40449;48;40426
5821790;5991515;447;31286;120;104;42310;121;106;36649;52;40434;45;40412
5821791;5991515;445;31121;116;102;42145;119;104;36484;52;40471;45;40449
5821792;5991515;449;31455;109;89;41460;103;85;42171;49;39129;42;39107
5821793;5991515;444;31051;97;83;41056;89;79;41767;48;38676;41;38654
5821794;5991515;437;30601;94;77;40606;87;73;41317;47;38397;40;38375
5821795;5991515;437;30561;94;80;40808;87;75;41519;48;38286;41;38264
5821796;5991515;433;30318;94;78;40217;87;70;34122;46;37873;39;37851
5821797;5991515;436;30536;94;82;40525;87;74;34429;47;37994;41;37971
5821798;5991515;438;30689;98;85;40678;91;76;34582;47;37735;41;37713
5821799;5991515;441;30893;116;107;42275;115;98;36687;50;40474;43;40452
5821800;5991515;442;30924;116;109;42279;113;96;36518;52;40279;45;40257
5821801;5991515;446;31250;120;111;42411;117;98;36650;54;41239;47;41217
5821802;5991515;463;32383;127;114;46562;129;105;37137;55;41187;48;41165
5821803;5991515;458;32064;129;106;46032;129;108;37347;52;41125;45;41103
5821804;5991515;450;31530;124;101;45636;136;120;44314;53;41586;46;41564
5821805;5991515;466;32642;124;110;44212;131;115;42968;59;44743;51;39314
5821806;5991515;464;32502;123;108;44071;131;113;42827;59;44664;52;39236
5821807;5991515;458;32067;114;97;43363;127;106;42142;57;44294;49;38866
5821808;5991515;452;31656;110;91;43000;121;101;41780;58;40353;50;38554
5821809;5991515;453;31732;110;95;43284;124;105;42063;57;40163;49;38365
5821810;5991515;455;31849;115;103;43189;127;113;42355;58;40462;50;38663
5821811;5991515;457;31982;116;105;43322;127;115;42489;59;40741;51;38943
5821812;5991515;460;32216;122;109;43555;129;118;42722;60;40946;52;39148
5821813;5991515;468;32739;129;113;43204;129;117;43204;59;41220;51;39421
5821814;5991515;469;32807;129;114;43272;129;118;43272;62;41612;54;39814
5821815;5991515;467;32718;129;113;43183;129;117;43183;62;41235;54;39436
5821816;5991515;468;32733;129;113;43199;129;117;43199;62;40240;55;40218
5821817;5991515;478;33481;127;108;43946;128;109;43150;59;39718;51;39696
5821818;5991515;488;34190;125;106;47464;127;112;47464;58;39817;50;39795
5821819;5991515;481;33658;119;102;47147;123;108;47147;58;39887;51;39864
5821820;5991515;486;34024;123;104;47285;127;110;47285;59;40243;52;40221
5821821;5991515;481;33637;133;117;44813;133;114;43288;58;39719;50;39697
5821846;5991515;539;37735;113;91;44376;110;95;44156;57;41940;50;41918
5821847;5991515;546;38215;106;84;43918;105;88;43699;57;41652;49;41630
5821848;5991515;546;38238;106;86;44026;104;90;43806;57;41649;50;41626
5821849;5991515;550;38475;111;91;44387;107;95;44167;57;41460;50;41438
5821850;5991515;551;38556;105;91;44065;106;94;46178;59;42355;52;42332
5821851;5991515;556;38907;107;99;46233;106;92;46068;58;42213;51;42191
5821852;5991515;561;39299;107;96;46422;102;90;46257;58;42301;51;42279
5821853;5991515;562;39344;103;97;46798;102;91;46302;59;42460;51;42972
5821854;5991515;562;39375;101;95;46672;101;90;46508;59;43064;51;43041
5821855;5991515;561;39286;98;92;42393;101;95;47039;60;43192;52;43170
5821856;5991515;563;39435;103;94;42542;104;98;47187;60;43149;52;43127
5821857;5991515;559;39097;95;84;41468;99;92;44724;61;46798;53;43401
5821858;5991515;562;39327;97;91;42334;99;96;45527;61;47516;53;47494
5821859;5991515;564;39499;96;85;41297;102;93;45317;61;47299;53;47277
5821860;5991515;570;39902;99;85;41732;103;93;45752;61;47128;53;47106
5821861;5991515;568;39729;102;88;42775;104;96;46032;60;47010;52;46987
5821862;5991515;571;39997;104;87;43133;104;95;46389;60;46456;52;46433
5821863;5991515;574;40211;102;92;44568;105;97;46517;59;46554;51;46532
5821864;5991515;578;40486;105;87;44247;109;92;44247;58;46679;50;46656
5821865;5991515;582;40732;107;83;43990;111;88;43990;59;46983;52;46961
5821866;5991515;586;40993;101;80;43740;109;85;43740;60;47287;52;47265
5821867;5991515;590;41291;101;79;43710;105;84;43710;60;47555;52;47663
5823649;5991515;435;30479;214;149;38587;202;184;41137;67;36326;60;36304
5823650;5991515;426;29815;165;141;39706;156;132;41222;64;34823;58;34734
5823651;5991515;409;28618;142;126;48829;137;115;40026;63;34365;56;34275
5823652;5991515;411;28758;146;126;38649;137;117;40166;67;34735;60;34645
5823653;5991515;415;29035;149;130;38926;142;121;40443;65;33577;59;33487
5823654;5991515;386;27053;121;109;46684;121;98;37750;61;33156;55;33066
5823655;5991515;383;26829;117;104;39733;116;95;37527;59;32533;52;32443
5823656;5991515;384;26868;111;98;39765;114;89;37559;66;32694;59;32672
5823657;5991515;381;26679;107;93;39411;104;84;37204;62;32545;55;32523
5823658;5991515;389;27253;111;97;39998;114;88;37792;64;33110;57;33088
5823659;5991515;414;28971;133;118;38078;130;109;39595;64;34988;57;34899
5823660;5991515;404;28299;133;119;38129;130;110;39645;66;35258;59;35169
5823661;5991515;414;28983;133;118;40535;130;109;39606;65;35172;58;35083
5823662;5991515;417;29205;138;121;40758;137;112;39829;68;35696;62;35607
5823663;5991515;422;29558;146;126;41111;137;117;40182;71;36031;62;47714
5823664;5991515;407;28518;132;109;38902;138;127;40845;68;36020;59;47703
5823665;5991515;403;28177;129;108;38836;134;126;40781;64;33290;56;37970
5823666;5991515;400;27991;127;109;38900;134;122;36582;65;33170;56;37850
5823667;5991515;399;27924;127;104;32295;132;121;36514;64;33065;56;37745
5823668;5991515;398;27888;127;104;32259;132;121;36478;65;33153;57;37833
5823669;5991515;402;28158;129;108;32529;134;125;36748;66;33285;58;37964
5823681;5991515;449;31459;158;142;47062;158;136;40255;65;44379;56;44357
5823682;5991515;453;31709;159;145;47312;169;139;40505;59;41321;52;41299
5823683;5991515;-1;-1;-1;-1;-1;-1;-1;-1;57;41153;50;41130
5823684;5991515;445;31175;116;103;42199;119;104;36538;53;40444;46;40422
5823685;5991515;442;30939;113;99;41962;117;101;36302;51;40252;44;40230
5823686;5991515;441;30880;111;99;41903;115;100;36243;53;40153;46;40131
5823687;5991515;436;30544;97;83;41044;89;79;41755;48;38688;41;38665
5823688;5991515;437;30571;97;81;40916;89;77;41627;48;38623;42;38601
5823689;5991515;431;30198;97;81;40933;89;77;41644;48;38762;41;38739
5823690;5991515;430;30088;94;77;40116;85;68;34021;46;37886;39;37864
5823691;5991515;435;30481;94;82;40470;87;74;34374;45;37604;39;37581
5823692;5991515;435;30475;110;101;41857;111;93;35762;45;37575;39;37553
5823693;5991515;436;30544;111;102;41926;113;94;35831;51;39783;44;39761
5823694;5991515;440;30795;116;106;42177;115;98;36082;54;40388;47;40366
5823695;5991515;445;31124;119;116;42738;119;103;36976;57;41477;51;41455
5823696;5991515;451;31570;132;110;46294;139;120;44354;54;41116;47;41093
5823697;5991515;448;31348;132;106;46018;132;117;44132;52;41768;44;41746
5823698;5991515;447;31321;132;104;45852;132;117;44105;53;41755;46;41733
5823699;5991515;464;32450;121;106;44020;131;112;42776;57;44586;49;39158
5823700;5991515;461;32270;117;103;43839;128;112;42618;57;44423;50;38995
5823701;5991515;457;31978;112;98;43433;123;107;42212;57;44118;49;38690
5823702;5991515;450;31495;108;97;43363;122;106;42142;56;40002;49;38203
5823703;5991515;449;31425;111;98;43434;120;107;41931;57;40163;49;38364
5823704;5991515;450;31487;111;98;42826;122;108;41993;56;40076;49;38277
5823705;5991515;455;31848;115;103;43187;127;113;42354;59;40488;51;38689
5823706;5991515;462;32344;121;110;42032;128;112;42809;58;40748;50;38949
5823707;5991515;463;32413;123;109;42878;128;113;42878;60;41163;52;39365
5823708;5991515;467;32691;129;113;43156;128;117;43156;59;41391;51;39592
5823709;5991515;463;32396;121;111;42084;128;112;42861;59;40996;51;39197
5823710;5991515;474;33181;123;109;43647;122;108;43647;60;40057;52;40034
5823711;5991515;476;33338;125;111;43803;128;107;43008;57;39604;49;39581
5823712;5991515;476;33325;117;104;47019;122;105;44584;58;39601;51;39579
5823713;5991515;481;33681;119;103;46959;123;109;46959;58;39849;50;39826
5823714;5991515;483;33815;133;119;44990;133;116;43465;58;39548;50;39526
5823715;5991515;476;33318;132;112;44494;128;109;42969;58;39610;50;39588
5823741;5991515;541;37862;105;86;44038;104;90;43819;55;41255;48;41233
5823742;5991515;543;37987;101;83;43497;103;87;43278;55;41214;48;41192
5823743;5991515;545;38171;104;84;43572;103;88;43353;56;41393;49;41371
5823744;5991515;550;38533;103;87;43174;104;91;45997;56;41636;49;41613
5823745;5991515;551;38599;100;94;45881;100;88;45716;56;41753;49;41731
5823746;5991515;554;38812;100;94;46316;100;88;46151;57;42082;50;42060
5823747;5991515;559;39141;100;94;46295;100;88;46130;58;42737;50;42715
5823748;5991515;557;38990;97;92;45054;99;93;46854;58;42516;51;42493
5823749;5991515;559;39116;97;90;42003;99;93;42222;58;42957;50;42935
